LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,geometry,BACKGROUND_TEMP,TEMP_DIFF,ML_FIRE_CLASS,LAT_GRID,LON_GRID,PERSISTENCE_DAYS,IS_PERSISTENT,FRP_LOG,IS_NIGHT,CONFIDENCE_NUM,FIRE_CLASS,PERSISTENCE_LEVEL
22.2472,87.39132,298.05,0.57,0.52,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,278.14,1.37,N,POINT (87.39132 22.2472),278.14,19.910000000000025,Other Thermal Anomaly,22.25,87.39,6,1,0.8628899551470398,1,1,Other Thermal Anomaly,High
22.05133,88.12428,298.19,0.32,0.54,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,271.33,1.24,N,POINT (88.12428 22.05133),271.33,26.860000000000014,Other Thermal Anomaly,22.05,88.12,9,1,0.8064758658669484,1,1,Other Thermal Anomaly,Very High
23.26521,70.25777,304.89,0.34,0.56,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,292.8,0.85,N,POINT (70.25777 23.26521),292.8,12.089999999999975,Other Thermal Anomaly,23.27,70.26,4,1,0.6151856390902334,1,1,Other Thermal Anomaly,High
20.78374,85.25797,302.67,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,284.81,1.74,N,POINT (85.25797 20.78374),284.81,17.860000000000014,Agricultural Fire,20.78,85.26,2,0,1.007957920399979,1,1,Agricultural Fire,Medium
20.75914,85.29253,304.29,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,284.17,1.19,N,POINT (85.29253 20.75914),284.17,20.120000000000005,Other Thermal Anomaly,20.76,85.29,10,1,0.7839015438284094,1,1,Other Thermal Anomaly,Very High
22.9267,69.82265,307.63,0.36,0.57,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,291.83,0.89,N,POINT (69.82265 22.9267),291.83,15.800000000000011,Other Thermal Anomaly,22.93,69.82,7,1,0.636576829071551,1,1,Other Thermal Anomaly,High
22.9331,69.69727,306.91,0.36,0.58,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,288.63,0.56,N,POINT (69.69727 22.9331),288.63,18.28000000000003,Other Thermal Anomaly,22.93,69.7,16,1,0.44468582126144574,1,1,Other Thermal Anomaly,Very High
22.93276,69.70088,303.67,0.36,0.58,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,288.44,0.56,N,POINT (69.70088 22.93276),288.44,15.230000000000018,Other Thermal Anomaly,22.93,69.7,16,1,0.44468582126144574,1,1,Other Thermal Anomaly,Very High
22.41649,69.03779,312.23,0.39,0.6,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,291.92,1.4,N,POINT (69.03779 22.41649),291.92,20.310000000000002,Other Thermal Anomaly,22.42,69.04,9,1,0.8754687373538999,1,1,Other Thermal Anomaly,Very High
21.16537,72.66583,334.66,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,289.32,10.37,N,POINT (72.66583 21.16537),289.32,45.34000000000003,Agricultural Fire,21.17,72.67,2,0,2.4309783077624445,1,1,Agricultural Fire,Medium
21.16485,72.6702,335.84,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,290.35,10.53,N,POINT (72.6702 21.16485),290.35,45.48999999999995,Forest / Wildlife Fire,21.16,72.67,3,1,2.4449523342809676,1,1,Forest / Wildlife Fire,Medium
21.10653,72.64437,340.24,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,291.98,7.13,N,POINT (72.64437 21.10653),291.98,48.25999999999999,Forest / Wildlife Fire,21.11,72.64,16,1,2.0955609235597192,1,1,Forest / Wildlife Fire,Very High
21.10755,72.63565,309.89,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,290.88,4.4,N,POINT (72.63565 21.10755),290.88,19.00999999999999,Forest / Wildlife Fire,21.11,72.64,16,1,1.6863989535702288,1,1,Forest / Wildlife Fire,Very High
21.10603,72.64871,309.18,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,290.5,7.13,N,POINT (72.64871 21.10603),290.5,18.680000000000007,Forest / Wildlife Fire,21.11,72.65,26,1,2.0955609235597192,1,1,Forest / Wildlife Fire,Very High
21.10116,72.63661,339.66,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,291.28,9.18,N,POINT (72.63661 21.10116),291.28,48.38000000000005,Forest / Wildlife Fire,21.1,72.64,24,1,2.3204250111223765,1,1,Forest / Wildlife Fire,Very High
21.10548,72.6372,308.75,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,290.15,3.95,N,POINT (72.6372 21.10548),290.15,18.600000000000023,Forest / Wildlife Fire,21.11,72.64,16,1,1.599387576580599,1,1,Forest / Wildlife Fire,Very High
21.10441,72.6459,343.3,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,291.64,6.65,N,POINT (72.6459 21.10441),291.64,51.660000000000025,Forest / Wildlife Fire,21.1,72.65,13,1,2.0347056478384444,1,1,Forest / Wildlife Fire,Very High
21.10872,72.64648,311.12,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,291.06,6.65,N,POINT (72.64648 21.10872),291.06,20.060000000000002,Forest / Wildlife Fire,21.11,72.65,26,1,2.0347056478384444,1,1,Forest / Wildlife Fire,Very High
21.10979,72.63779,308.22,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,291.28,3.95,N,POINT (72.63779 21.10979),291.28,16.940000000000055,Forest / Wildlife Fire,21.11,72.64,16,1,1.599387576580599,1,1,Forest / Wildlife Fire,Very High
23.69279,87.12022,296.37,0.51,0.5,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,273.63,0.42,N,POINT (87.12022 23.69279),273.63,22.74000000000001,Other Thermal Anomaly,23.69,87.12,15,1,0.3506568716131694,1,1,Other Thermal Anomaly,Very High
23.69176,87.12515,296.53,0.51,0.5,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,273.57,0.42,N,POINT (87.12515 23.69176),273.57,22.95999999999998,Other Thermal Anomaly,23.69,87.13,2,0,0.3506568716131694,1,1,Other Thermal Anomaly,Medium
23.66188,87.15467,300.0,0.52,0.5,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,275.93,1.31,N,POINT (87.15467 23.66188),275.93,24.069999999999993,Other Thermal Anomaly,23.66,87.15,11,1,0.8372475245337022,1,1,Other Thermal Anomaly,Very High
23.80626,86.32754,301.06,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,280.45,1.08,N,POINT (86.32754 23.80626),280.45,20.610000000000014,Other Thermal Anomaly,23.81,86.33,8,1,0.7323678937132266,1,1,Other Thermal Anomaly,Very High
23.80536,86.33195,306.3,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,281.4,1.08,N,POINT (86.33195 23.80536),281.4,24.900000000000034,Other Thermal Anomaly,23.81,86.33,8,1,0.7323678937132266,1,1,Other Thermal Anomaly,Very High
23.80108,86.33093,305.12,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,279.47,1.08,N,POINT (86.33093 23.80108),279.47,25.649999999999977,Other Thermal Anomaly,23.8,86.33,23,1,0.7323678937132266,1,1,Other Thermal Anomaly,Very High
23.79647,86.35325,311.44,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,282.13,1.77,N,POINT (86.35325 23.79647),282.13,29.310000000000002,Other Thermal Anomaly,23.8,86.35,14,1,1.0188473201992472,1,1,Other Thermal Anomaly,Very High
23.80489,86.32858,310.34,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,280.28,1.38,N,POINT (86.32858 23.80489),280.28,30.060000000000002,Other Thermal Anomaly,23.8,86.33,23,1,0.8671004876833833,1,1,Other Thermal Anomaly,Very High
23.80401,86.33302,302.43,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,280.04,1.38,N,POINT (86.33302 23.80401),280.04,22.389999999999986,Other Thermal Anomaly,23.8,86.33,23,1,0.8671004876833833,1,1,Other Thermal Anomaly,Very High
23.79527,86.35438,313.6,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,282.03,2.15,N,POINT (86.35438 23.79527),282.03,31.57000000000005,Other Thermal Anomaly,23.8,86.35,14,1,1.1474024528375417,1,1,Other Thermal Anomaly,Very High
23.78417,86.34245,305.26,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,282.74,1.93,N,POINT (86.34245 23.78417),282.74,22.519999999999982,Agricultural Fire,23.78,86.34,1,0,1.0750024230289759,1,1,Agricultural Fire,Low
23.76732,86.40403,305.33,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,274.5,1.57,N,POINT (86.40403 23.76732),274.5,30.829999999999984,Other Thermal Anomaly,23.77,86.4,17,1,0.9439058989071284,1,1,Other Thermal Anomaly,Very High
23.76481,86.39408,298.26,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,273.37,2.26,N,POINT (86.39408 23.76481),273.37,24.889999999999986,Other Thermal Anomaly,23.76,86.39,9,1,1.1817271953786161,1,1,Other Thermal Anomaly,Very High
23.76302,86.403,318.41,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,275.77,2.58,N,POINT (86.403 23.76302),275.77,42.64000000000004,Other Thermal Anomaly,23.76,86.4,26,1,1.275362800412609,1,1,Other Thermal Anomaly,Very High
23.7587,86.40199,312.87,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,274.38,2.58,N,POINT (86.40199 23.7587),274.38,38.49000000000001,Other Thermal Anomaly,23.76,86.4,26,1,1.275362800412609,1,1,Other Thermal Anomaly,Very High
23.73847,86.43504,312.83,0.47,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,274.14,2.43,N,POINT (86.43504 23.73847),274.14,38.69,Other Thermal Anomaly,23.74,86.44,11,1,1.2325602611778486,1,1,Other Thermal Anomaly,Very High
23.77917,86.21124,326.49,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,287.43,3.19,N,POINT (86.21124 23.77917),287.43,39.06,Forest / Wildlife Fire,23.78,86.21,20,1,1.4327007339340463,1,1,Forest / Wildlife Fire,Very High
23.78005,86.20687,306.98,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,287.43,2.85,N,POINT (86.20687 23.78005),287.43,19.55000000000001,Other Thermal Anomaly,23.78,86.21,20,1,1.3480731482996928,1,1,Other Thermal Anomaly,Very High
23.7749,86.21031,306.06,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,286.88,1.35,N,POINT (86.21031 23.7749),286.88,19.180000000000007,Agricultural Fire,23.77,86.21,2,0,0.8544153281560676,1,1,Agricultural Fire,Medium
23.77329,86.19618,308.76,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,287.49,1.69,N,POINT (86.19618 23.77329),287.49,21.269999999999982,Other Thermal Anomaly,23.77,86.2,9,1,0.9895411936137477,1,1,Other Thermal Anomaly,Very High
23.55926,87.23817,303.14,0.52,0.5,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,275.51,1.74,N,POINT (87.23817 23.55926),275.51,27.629999999999995,Other Thermal Anomaly,23.56,87.24,14,1,1.007957920399979,1,1,Other Thermal Anomaly,Very High
23.71227,86.45252,295.09,0.47,0.48,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,263.28,0.41,N,POINT (86.45252 23.71227),263.28,31.810000000000002,Other Thermal Anomaly,23.71,86.45,19,1,0.3435897043900769,1,1,Other Thermal Anomaly,Very High
23.5627,87.08546,303.71,0.51,0.5,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,278.13,1.24,N,POINT (87.08546 23.5627),278.13,25.579999999999984,Other Thermal Anomaly,23.56,87.09,3,1,0.8064758658669484,1,1,Other Thermal Anomaly,Medium
23.68361,86.39369,309.5,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,271.69,1.17,N,POINT (86.39369 23.68361),271.69,37.81,Other Thermal Anomaly,23.68,86.39,16,1,0.7747271675523681,1,1,Other Thermal Anomaly,Very High
23.67929,86.39272,302.1,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,272.19,1.17,N,POINT (86.39272 23.67929),272.19,29.910000000000025,Other Thermal Anomaly,23.68,86.39,16,1,0.7747271675523681,1,1,Other Thermal Anomaly,Very High
23.67837,86.39718,303.97,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,271.24,1.17,N,POINT (86.39718 23.67837),271.24,32.73000000000002,Other Thermal Anomaly,23.68,86.4,22,1,0.7747271675523681,1,1,Other Thermal Anomaly,Very High
23.67743,86.40173,301.45,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,272.9,0.97,N,POINT (86.40173 23.67743),272.9,28.55000000000001,Other Thermal Anomaly,23.68,86.4,22,1,0.6780335427498971,1,1,Other Thermal Anomaly,Very High
23.67404,86.39622,295.03,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,269.67,0.72,N,POINT (86.39622 23.67404),269.67,25.359999999999957,Other Thermal Anomaly,23.67,86.4,8,1,0.5423242908253617,1,1,Other Thermal Anomaly,Very High
23.68302,86.39138,299.91,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,274.17,1.88,N,POINT (86.39138 23.68302),274.17,25.74000000000001,Other Thermal Anomaly,23.68,86.39,16,1,1.0577902941478545,1,1,Other Thermal Anomaly,Very High
23.68214,86.39581,303.53,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,270.22,1.02,N,POINT (86.39581 23.68214),270.22,33.309999999999945,Other Thermal Anomaly,23.68,86.4,22,1,0.7030975114131134,1,1,Other Thermal Anomaly,Very High
23.67782,86.39482,306.34,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,270.96,1.02,N,POINT (86.39482 23.67782),270.96,35.379999999999995,Other Thermal Anomaly,23.68,86.39,16,1,0.7030975114131134,1,1,Other Thermal Anomaly,Very High
23.67691,86.39936,306.6,0.46,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,271.88,1.02,N,POINT (86.39936 23.67691),271.88,34.72000000000003,Other Thermal Anomaly,23.68,86.4,22,1,0.7030975114131134,1,1,Other Thermal Anomaly,Very High
23.75447,85.85305,307.08,0.43,0.46,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,284.53,2.0,N,POINT (85.85305 23.75447),284.53,22.55000000000001,Other Thermal Anomaly,23.75,85.85,5,1,1.0986122886681098,1,1,Other Thermal Anomaly,High
23.70125,86.07622,320.87,0.44,0.46,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,285.98,2.97,N,POINT (86.07622 23.70125),285.98,34.889999999999986,Other Thermal Anomaly,23.7,86.08,7,1,1.3787660946990992,1,1,Other Thermal Anomaly,High
23.69703,86.07521,342.93,0.44,0.46,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,285.97,2.97,N,POINT (86.07521 23.69703),285.97,56.95999999999998,Other Thermal Anomaly,23.7,86.08,7,1,1.3787660946990992,1,1,Other Thermal Anomaly,High
23.6979,86.07088,305.93,0.44,0.46,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,285.34,2.77,N,POINT (86.07088 23.6979),285.34,20.590000000000032,Other Thermal Anomaly,23.7,86.07,5,1,1.3270750014599193,1,1,Other Thermal Anomaly,High
23.69616,86.07954,306.56,0.44,0.46,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,286.55,2.97,N,POINT (86.07954 23.69616),286.55,20.00999999999999,Other Thermal Anomaly,23.7,86.08,7,1,1.3787660946990992,1,1,Other Thermal Anomaly,High
23.7882,85.55163,313.64,0.41,0.45,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,286.05,2.36,N,POINT (85.55163 23.7882),286.05,27.589999999999975,Other Thermal Anomaly,23.79,85.55,16,1,1.2119409739751128,1,1,Other Thermal Anomaly,Very High
23.6774,86.1067,307.43,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,288.78,1.17,N,POINT (86.1067 23.6774),288.78,18.650000000000034,Other Thermal Anomaly,23.68,86.11,4,1,0.7747271675523681,1,1,Other Thermal Anomaly,High
23.66734,86.09063,304.88,0.45,0.47,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,286.91,1.46,N,POINT (86.09063 23.66734),286.91,17.96999999999997,Other Thermal Anomaly,23.67,86.09,12,1,0.9001613499442714,1,1,Other Thermal Anomaly,Very High
24.19785,82.71539,319.36,0.44,0.38,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,288.24,2.61,N,POINT (82.71539 24.19785),288.24,31.120000000000005,Other Thermal Anomaly,24.2,82.72,6,1,1.2837077723447896,1,1,Other Thermal Anomaly,High
23.69408,85.36958,319.01,0.4,0.45,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,283.12,3.16,N,POINT (85.36958 23.69408),283.12,35.889999999999986,Forest / Wildlife Fire,23.69,85.37,8,1,1.425515074273172,1,1,Forest / Wildlife Fire,Very High
23.73969,85.01115,297.18,0.38,0.44,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,283.89,0.79,N,POINT (85.01115 23.73969),283.89,13.29000000000002,Other Thermal Anomaly,23.74,85.01,11,1,0.5822156198526637,1,1,Other Thermal Anomaly,Very High
22.37859,87.28189,309.21,0.56,0.51,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,278.48,2.67,N,POINT (87.28189 22.37859),278.48,30.72999999999996,Other Thermal Anomaly,22.38,87.28,24,1,1.3001916620664788,1,1,Other Thermal Anomaly,Very High
22.37058,87.29688,305.95,0.56,0.51,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,277.13,1.6,N,POINT (87.29688 22.37058),277.13,28.819999999999993,Other Thermal Anomaly,22.37,87.3,24,1,0.9555114450274363,1,1,Other Thermal Anomaly,Very High
22.3659,87.29573,299.76,0.56,0.51,2026-09-11,2034,SNPP,SNPP,n,2.0NRT,277.53,1.6,N,POINT (87.29573 22.3659),277.53,22.230000000000018,Other Thermal Anomaly,22.37,87.3,24,1,0.9555114450274363,1,1,Other Thermal Anomaly,Very High
15.02417,78.01468,305.44,0.39,0.36,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,284.08,2.26,N,POINT (78.01468 15.02417),284.08,21.360000000000014,Other Thermal Anomaly,15.02,78.01,9,1,1.1817271953786161,1,1,Other Thermal Anomaly,Very High
15.1802,76.65571,303.39,0.39,0.36,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,284.86,0.72,N,POINT (76.65571 15.1802),284.86,18.529999999999973,Other Thermal Anomaly,15.18,76.66,23,1,0.5423242908253617,1,1,Other Thermal Anomaly,Very High
15.17464,76.69185,304.65,0.39,0.36,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,284.95,1.61,N,POINT (76.69185 15.17464),284.95,19.69999999999999,Other Thermal Anomaly,15.17,76.69,13,1,0.959350221334602,1,1,Other Thermal Anomaly,Very High
15.17686,76.65517,332.84,0.39,0.36,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,292.0,1.95,N,POINT (76.65517 15.17686),292.0,40.839999999999975,Other Thermal Anomaly,15.18,76.66,23,1,1.0818051703517284,1,1,Other Thermal Anomaly,Very High
15.17631,76.65878,318.99,0.39,0.36,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,291.02,1.95,N,POINT (76.65878 15.17631),291.02,27.970000000000027,Other Thermal Anomaly,15.18,76.66,23,1,1.0818051703517284,1,1,Other Thermal Anomaly,Very High
15.17353,76.65462,312.41,0.39,0.36,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,289.89,1.95,N,POINT (76.65462 15.17353),289.89,22.52000000000004,Other Thermal Anomaly,15.17,76.65,8,1,1.0818051703517284,1,1,Other Thermal Anomaly,Very High
15.16826,76.67259,314.56,0.39,0.36,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,291.21,2.01,N,POINT (76.67259 15.16826),291.21,23.350000000000023,Other Thermal Anomaly,15.17,76.67,10,1,1.1019400787607843,1,1,Other Thermal Anomaly,Very High
15.17247,76.37917,304.41,0.39,0.36,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,284.12,0.92,N,POINT (76.37917 15.17247),284.12,20.29000000000002,Other Thermal Anomaly,15.17,76.38,13,1,0.6523251860396903,1,1,Other Thermal Anomaly,Very High
15.16912,76.37862,302.57,0.39,0.36,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,283.21,0.92,N,POINT (76.37862 15.16912),283.21,19.360000000000014,Other Thermal Anomaly,15.17,76.38,13,1,0.6523251860396903,1,1,Other Thermal Anomaly,Very High
15.02515,76.50147,309.08,0.39,0.36,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,288.72,0.8,N,POINT (76.50147 15.02515),288.72,20.359999999999957,Other Thermal Anomaly,15.03,76.5,1,0,0.5877866649021191,1,1,Other Thermal Anomaly,Low
13.39206,80.10056,307.08,0.45,0.39,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,289.17,1.34,N,POINT (80.10056 13.39206),289.17,17.909999999999968,Other Thermal Anomaly,13.39,80.1,10,1,0.8501509293696101,1,1,Other Thermal Anomaly,Very High
13.18113,79.91359,304.89,0.44,0.39,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,288.79,0.88,N,POINT (79.91359 13.18113),288.79,16.099999999999966,Other Thermal Anomaly,13.18,79.91,1,0,0.6312717768418579,1,1,Other Thermal Anomaly,Low
19.93491,73.71051,305.03,0.56,0.43,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,280.5,1.46,N,POINT (73.71051 19.93491),280.5,24.529999999999973,Other Thermal Anomaly,19.93,73.71,3,1,0.9001613499442714,1,1,Other Thermal Anomaly,Medium
18.68483,73.02999,314.34,0.4,0.44,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,291.14,1.51,N,POINT (73.02999 18.68483),291.14,23.19999999999999,Other Thermal Anomaly,18.68,73.03,14,1,0.9202827531436926,1,1,Other Thermal Anomaly,Very High
18.69148,73.0425,316.86,0.4,0.44,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,290.51,1.61,N,POINT (73.0425 18.69148),290.51,26.350000000000023,Other Thermal Anomaly,18.69,73.04,12,1,0.959350221334602,1,1,Other Thermal Anomaly,Very High
15.22512,76.76299,300.51,0.39,0.36,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,274.54,0.96,N,POINT (76.76299 15.22512),274.54,25.96999999999997,Other Thermal Anomaly,15.23,76.76,9,1,0.6729444732424258,1,1,Other Thermal Anomaly,Very High
18.69197,73.03873,308.23,0.4,0.44,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,291.06,1.61,N,POINT (73.03873 18.69197),291.06,17.170000000000016,Other Thermal Anomaly,18.69,73.04,12,1,0.959350221334602,1,1,Other Thermal Anomaly,Very High
18.81351,74.30283,299.21,0.51,0.41,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,282.78,0.44,N,POINT (74.30283 18.81351),282.78,16.430000000000007,Other Thermal Anomaly,18.81,74.3,1,0,0.3646431135879093,1,1,Other Thermal Anomaly,Low
19.22277,74.8159,301.94,0.48,0.4,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,287.42,0.77,N,POINT (74.8159 19.22277),287.42,14.519999999999982,Other Thermal Anomaly,19.22,74.82,1,0,0.5709795465857378,1,1,Other Thermal Anomaly,Low
15.65624,73.99073,303.93,0.48,0.4,2026-09-11,2036,SNPP,SNPP,n,2.0NRT,288.34,0.43,N,POINT (73.99073 15.65624),288.34,15.590000000000032,Other Thermal Anomaly,15.66,73.99,12,1,0.35767444427181594,1,1,Other Thermal Anomaly,Very High
9.3321,77.42197,324.79,0.4,0.37,2026-09-11,2038,SNPP,SNPP,n,2.0NRT,287.74,2.04,N,POINT (77.42197 9.3321),287.74,37.05000000000001,Agricultural Fire,9.33,77.42,1,0,1.1118575154181303,1,1,Agricultural Fire,Low
11.57125,77.67776,306.91,0.39,0.36,2026-09-11,2038,SNPP,SNPP,n,2.0NRT,287.08,2.27,N,POINT (77.67776 11.57125),287.08,19.83000000000004,Agricultural Fire,11.57,77.68,1,0,1.184789984909162,1,1,Agricultural Fire,Low
9.32874,77.42142,321.89,0.4,0.37,2026-09-11,2038,SNPP,SNPP,n,2.0NRT,287.03,2.04,N,POINT (77.42142 9.32874),287.03,34.860000000000014,Agricultural Fire,9.33,77.42,1,0,1.1118575154181303,1,1,Agricultural Fire,Low
27.73226,96.2794,345.79,0.43,0.62,2026-09-12,0608,SNPP,SNPP,n,2.0NRT,287.82,4.11,D,POINT (96.2794 27.73226),287.82,57.97000000000003,Agricultural Fire,27.73,96.28,1,0,1.631199404215613,0,1,Agricultural Fire,Low
27.72672,96.28129,333.96,0.43,0.62,2026-09-12,0608,SNPP,SNPP,n,2.0NRT,288.25,4.11,D,POINT (96.28129 27.72672),288.25,45.70999999999998,Agricultural Fire,27.73,96.28,1,0,1.631199404215613,0,1,Agricultural Fire,Low
9.06973,77.52162,334.25,0.39,0.59,2026-09-12,0744,SNPP,SNPP,n,2.0NRT,300.96,1.1,D,POINT (77.52162 9.06973),300.96,33.29000000000002,Agricultural Fire,9.07,77.52,1,0,0.7419373447293773,0,1,Agricultural Fire,Low
8.31892,77.59275,330.58,0.39,0.6,2026-09-12,0744,SNPP,SNPP,n,2.0NRT,298.47,2.22,D,POINT (77.59275 8.31892),298.47,32.10999999999996,Agricultural Fire,8.32,77.59,1,0,1.169381359556317,0,1,Agricultural Fire,Low
11.93996,77.03573,335.16,0.37,0.58,2026-09-12,0744,SNPP,SNPP,n,2.0NRT,295.58,2.4,D,POINT (77.03573 11.93996),295.58,39.58000000000004,Agricultural Fire,11.94,77.04,1,0,1.2237754316221157,0,1,Agricultural Fire,Low
9.67016,78.19058,334.88,0.34,0.56,2026-09-12,0744,SNPP,SNPP,n,2.0NRT,288.66,1.73,D,POINT (78.19058 9.67016),288.66,46.21999999999997,Agricultural Fire,9.67,78.19,1,0,1.0043016091968684,0,1,Agricultural Fire,Low
9.192,77.81502,338.44,0.37,0.58,2026-09-12,0744,SNPP,SNPP,n,2.0NRT,297.68,10.03,D,POINT (77.81502 9.192),297.68,40.75999999999999,Agricultural Fire,9.19,77.82,1,0,2.400618833265411,0,1,Agricultural Fire,Low
23.68652,86.39357,337.38,0.44,0.38,2026-09-12,0746,SNPP,SNPP,n,2.0NRT,295.05,4.02,D,POINT (86.39357 23.68652),295.05,42.329999999999984,Forest / Wildlife Fire,23.69,86.39,12,1,1.6134299337036377,0,1,Forest / Wildlife Fire,Very High
23.68299,86.39413,331.66,0.44,0.38,2026-09-12,0746,SNPP,SNPP,n,2.0NRT,294.31,4.02,D,POINT (86.39413 23.68299),294.31,37.35000000000002,Forest / Wildlife Fire,23.68,86.39,16,1,1.6134299337036377,0,1,Forest / Wildlife Fire,Very High
23.67653,86.39957,332.16,0.44,0.38,2026-09-12,0746,SNPP,SNPP,n,2.0NRT,295.51,9.04,D,POINT (86.39957 23.67653),295.51,36.650000000000034,Forest / Wildlife Fire,23.68,86.4,22,1,2.306577114263583,0,1,Forest / Wildlife Fire,Very High
23.78724,85.55238,330.14,0.41,0.37,2026-09-12,0746,SNPP,SNPP,n,2.0NRT,294.64,2.32,D,POINT (85.55238 23.78724),294.64,35.5,Other Thermal Anomaly,23.79,85.55,16,1,1.199964782928397,0,1,Other Thermal Anomaly,Very High
